,date,airport_code,airport_name,latitude,longitude,wind_speed
1278,2013-11-03,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,2.7
1279,2013-11-05,SNA,John Wayne Airport-Orange County Airport,33.675701,-117.867996,2.5
1280,2013-11-10,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,5.0
1281,2013-11-10,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,2.1
1282,2013-11-15,TUL,Tulsa International Airport,36.19839859008789,-95.88809967041016,5.2
1283,2013-11-17,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,8.4
1284,2013-11-18,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,5.1
1285,2013-11-22,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,6.0
1286,2013-11-26,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,3.1
1287,2013-12-14,BOS,Logan International Airport,42.3643,-71.005203,5.8
1288,2013-12-17,SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,2.5
1289,2013-12-17,MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,2.8
1290,2013-12-18,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,3.4
1291,2013-12-22,MSN,Dane County Regional Truax Field,43.1399,-89.337502,4.4
1292,2013-12-24,IAH,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,2.1
1293,2013-12-29,JAC,Jackson Hole Airport,43.6072998046875,-110.73799896240234,3.2
1294,2013-12-30,CLE,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,3.2
1295,2013-02-05,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,1.6
1296,2013-02-07,CRW,Yeager Airport,38.37310028076172,-81.59320068359375,2.7
1297,2013-02-13,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,4.9
1298,2013-02-15,EGE,Eagle County Regional Airport,39.64260101,-106.9179993,2.9
1299,2013-02-19,BOS,Logan International Airport,42.3643,-71.005203,4.4
1300,2013-02-20,TYS,McGhee Tyson Airport,35.81100082,-83.9940033,2.5
1301,2013-02-25,PIT,Pittsburgh International Airport,40.49150085,-80.23290253,1.9
1302,2013-03-01,PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,3.9
1303,2013-03-03,CHS,Charleston International Airport,32.898602,-80.040497,3.4
1304,2013-03-12,IAH,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,1.5
1305,2013-03-14,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,2.4
1306,2013-03-16,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,5.3
1307,2013-03-16,BUR,Bob Hope Airport,34.197703,-118.356378,3.1
1308,2013-03-18,EGE,Eagle County Regional Airport,39.64260101,-106.9179993,5.8
1309,2013-03-20,SEA,Seattle Tacoma International Airport,47.449001,-122.308998,7.5
1310,2013-03-20,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,3.4
1311,2013-03-21,PWM,Portland International Jetport,43.646198,-70.309303,2.8
1312,2013-03-24,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,2.0
1313,2013-03-25,IAH,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,4.2
1314,2013-03-25,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,7.0
1315,2013-03-27,OAK,Metropolitan Oakland International Airport,37.721298,-122.221001,2.4
1316,2013-03-28,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,2.6
1317,2013-03-31,CRW,Yeager Airport,38.37310028076172,-81.59320068359375,2.6
1318,2013-04-02,DTW,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,5.2
1319,2013-04-05,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,2.4
1320,2013-04-05,HOU,William P Hobby Airport,29.64539909,-95.27890015,3.1
1321,2013-04-07,ORD,Chicago O'Hare International Airport,41.9786,-87.9048,5.4
1322,2013-04-07,OMA,Eppley Airfield,41.3032,-95.894096,3.0
1323,2013-04-07,CAE,Columbia Metropolitan Airport,33.93880081176758,-81.11949920654297,2.6
1324,2013-04-08,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,3.8
1325,2013-04-10,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,3.9
1326,2013-04-10,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,1.5
1327,2013-04-12,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,2.4
1328,2013-04-12,SAT,San Antonio International Airport,29.533701,-98.469803,2.9
1329,2013-04-13,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,2.6
1330,2013-04-14,SAN,San Diego International Airport,32.7336006165,-117.190002441,4.0
1331,2013-04-17,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,3.5
1332,2013-04-18,RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,4.0
1333,2013-01-02,DTW,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,3.3
1334,2013-01-04,CAK,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,7.1
1335,2013-01-12,CVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,3.7
1336,2013-01-13,MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,5.5
1337,2013-01-15,SNA,John Wayne Airport-Orange County Airport,33.675701,-117.867996,1.7
1338,2013-01-17,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,3.5
1339,2013-01-18,CVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,4.0
1340,2013-01-19,MYR,Myrtle Beach International Airport,33.6796989441,-78.9282989502,2.8
1341,2013-01-20,TPA,Tampa International Airport,27.975500106811523,-82.533203125,2.7
1342,2013-01-21,CLE,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,6.8
1343,2013-01-29,SNA,John Wayne Airport-Orange County Airport,33.675701,-117.867996,2.0
1344,2013-01-30,LAX,Los Angeles International Airport,33.942501,-118.407997,2.0
1345,2013-01-30,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,5.7
1346,2013-02-01,MCO,Orlando International Airport,28.429399490356445,-81.30899810791016,3.0
1347,2013-10-01,LGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,2.6
1348,2013-10-03,TPA,Tampa International Airport,27.975500106811523,-82.533203125,2.1
1349,2013-10-03,CLE,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,3.5
1350,2013-10-03,SNA,John Wayne Airport-Orange County Airport,33.675701,-117.867996,3.1
1351,2013-10-07,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,5.7
1352,2013-10-07,MCI,Kansas City International Airport,39.2976,-94.713898,3.2
1353,2013-10-07,SAN,San Diego International Airport,32.7336006165,-117.190002441,2.3
1354,2013-10-08,SNA,John Wayne Airport-Orange County Airport,33.675701,-117.867996,2.9
1355,2013-10-12,CHS,Charleston International Airport,32.898602,-80.040497,1.6
1356,2013-10-12,MKE,General Mitchell International Airport,42.947200775146484,-87.89659881591797,4.1
1357,2013-10-13,DSM,Des Moines International Airport,41.534,-93.663101,1.7
1358,2013-10-14,SNA,John Wayne Airport-Orange County Airport,33.675701,-117.867996,1.6
1359,2013-10-15,SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,1.2
1360,2013-10-19,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,4.0
1361,2013-10-19,CVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,2.9
1362,2013-10-25,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,4.0
1363,2013-10-26,CLE,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,6.7
1364,2013-10-27,SEA,Seattle Tacoma International Airport,47.449001,-122.308998,4.2
1365,2013-10-29,TYS,McGhee Tyson Airport,35.81100082,-83.9940033,1.4
1366,2013-11-01,MCI,Kansas City International Airport,39.2976,-94.713898,3.7
1367,2013-11-01,LGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,1.8
1368,2013-11-04,SNA,John Wayne Airport-Orange County Airport,33.675701,-117.867996,2.6
1369,2013-11-04,DEN,Denver International Airport,39.861698150635,-104.672996521,5.2
1370,2013-11-06,BUR,Bob Hope Airport,34.197703,-118.356378,1.7
1371,2013-11-07,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,5.6
1372,2013-11-08,SMF,Sacramento International Airport,38.69540023803711,-121.59100341796875,1.1
1373,2013-11-08,ILM,Wilmington International Airport,34.270599365234375,-77.90260314941406,5.3
1374,2013-11-09,SJC,Norman Y. Mineta San Jose International Airport,37.362598,-121.929001,1.6
1375,2013-11-10,ORF,Norfolk International Airport,36.89459991455078,-76.20120239257812,4.8
1376,2013-11-10,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,5.5
1377,2013-11-12,SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,5.2
1378,2013-11-14,PWM,Portland International Jetport,43.646198,-70.309303,3.7
1379,2013-11-28,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,2.2
1380,2013-12-04,RSW,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,2.0
1381,2013-12-06,CAK,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,3.5
1382,2013-12-07,HOU,William P Hobby Airport,29.64539909,-95.27890015,5.3
1383,2013-12-11,ROC,Greater Rochester International Airport,43.1189,-77.672401,5.3
1384,2013-12-13,HOU,William P Hobby Airport,29.64539909,-95.27890015,2.8
1385,2013-12-26,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,4.6
1386,2013-02-03,CAE,Columbia Metropolitan Airport,33.93880081176758,-81.11949920654297,6.1
1387,2013-02-04,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,2.4
1388,2013-02-06,MKE,General Mitchell International Airport,42.947200775146484,-87.89659881591797,2.2
1389,2013-02-10,MDW,Chicago Midway International Airport,41.785999,-87.752403,6.0
1390,2013-02-10,MSN,Dane County Regional Truax Field,43.1399,-89.337502,5.2
1391,2013-02-13,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,2.4
1392,2013-02-17,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,5.5
1393,2013-02-20,OKC,Will Rogers World Airport,35.39310073852539,-97.60070037841797,7.2
1394,2013-02-22,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,3.4
1395,2013-03-02,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,3.3
1396,2013-03-04,CHS,Charleston International Airport,32.898602,-80.040497,3.2
1397,2013-03-05,DEN,Denver International Airport,39.861698150635,-104.672996521,3.2
1398,2013-03-11,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,5.3
1399,2013-03-18,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,2.3
1400,2013-03-20,MKE,General Mitchell International Airport,42.947200775146484,-87.89659881591797,6.6
1401,2013-03-23,ORF,Norfolk International Airport,36.89459991455078,-76.20120239257812,2.3
1402,2013-03-30,EGE,Eagle County Regional Airport,39.64260101,-106.9179993,2.5
1403,2013-04-01,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,3.1
1404,2013-04-03,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,3.4
1405,2013-04-03,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,5.5
1406,2013-04-03,CHO,Charlottesville Albemarle Airport,38.13859939575195,-78.4529037475586,3.0
1407,2013-04-05,SAT,San Antonio International Airport,29.533701,-98.469803,2.0
1408,2013-04-07,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,6.6
1409,2013-04-13,GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,3.0
1410,2013-04-14,AVL,Asheville Regional Airport,35.436199,-82.541801,2.8
1411,2013-04-15,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,2.9
1412,2013-04-17,MDW,Chicago Midway International Airport,41.785999,-87.752403,5.0
1413,2013-04-22,OAK,Metropolitan Oakland International Airport,37.721298,-122.221001,2.4
1414,2013-01-01,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,2.9
1415,2013-01-02,PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,2.1
1416,2013-01-10,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,5.1
1417,2013-01-13,LAX,Los Angeles International Airport,33.942501,-118.407997,3.3
1418,2013-01-13,BHM,Birmingham-Shuttlesworth International Airport,33.56290054,-86.75350189,4.3
1419,2013-01-16,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,3.0
1420,2013-01-17,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,4.3
1421,2013-01-20,ORF,Norfolk International Airport,36.89459991455078,-76.20120239257812,4.4
1422,2013-01-22,LGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,1.3
1423,2013-01-23,RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,2.4
1424,2013-01-26,TYS,McGhee Tyson Airport,35.81100082,-83.9940033,1.7
1425,2013-01-26,PWM,Portland International Jetport,43.646198,-70.309303,4.7
1426,2013-01-29,HOU,William P Hobby Airport,29.64539909,-95.27890015,7.2
1427,2013-10-01,RSW,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,3.5
1428,2013-10-04,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,2.1
1429,2013-10-05,RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,1.9
1430,2013-10-06,CAK,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,4.7
1431,2013-10-07,DEN,Denver International Airport,39.861698150635,-104.672996521,3.9
1432,2013-10-10,SJC,Norman Y. Mineta San Jose International Airport,37.362598,-121.929001,2.9
1433,2013-10-11,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,1.2
1434,2013-10-11,LGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,1.9
1435,2013-10-15,ORF,Norfolk International Airport,36.89459991455078,-76.20120239257812,6.6
1436,2013-10-17,SFO,San Francisco International Airport,37.61899948120117,-122.375,2.7
1437,2013-10-18,GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,1.8
1438,2013-10-18,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,3.1
1439,2013-10-19,LAX,Los Angeles International Airport,33.942501,-118.407997,2.4
1440,2013-10-19,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,2.5
1441,2013-10-23,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,5.4
1442,2013-10-24,ROC,Greater Rochester International Airport,43.1189,-77.672401,5.0
1443,2013-10-26,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,2.6
1444,2013-10-27,DSM,Des Moines International Airport,41.534,-93.663101,3.3
1445,2013-10-30,CHS,Charleston International Airport,32.898602,-80.040497,1.6
1446,2013-10-30,MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,4.7
1447,2013-10-31,CVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,6.7
1448,2013-11-02,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,3.6
1449,2013-11-05,IAD,Washington Dulles International Airport,38.9445,-77.455803,1.5
1450,2013-11-05,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,1.8
1451,2013-11-08,SEA,Seattle Tacoma International Airport,47.449001,-122.308998,4.2
1452,2013-11-12,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,5.8
1453,2013-11-13,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,6.7
1454,2013-11-14,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,4.6
1455,2013-11-15,RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,2.0
1456,2013-11-18,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,7.0
1457,2013-11-21,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,2.7
1458,2013-11-22,OKC,Will Rogers World Airport,35.39310073852539,-97.60070037841797,9.8
1459,2013-11-25,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,2.6
1460,2013-11-27,MSN,Dane County Regional Truax Field,43.1399,-89.337502,3.0
1461,2013-12-02,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,1.8
1462,2013-12-03,IAD,Washington Dulles International Airport,38.9445,-77.455803,1.2
1463,2013-12-03,ROC,Greater Rochester International Airport,43.1189,-77.672401,1.6
1464,2013-12-10,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,2.9
1465,2013-12-13,SRQ,Sarasota Bradenton International Airport,27.39539909362793,-82.55439758300781,4.4
1466,2013-12-14,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,3.5
1467,2013-12-19,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,2.7
1468,2013-12-23,SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,3.1
1469,2013-12-25,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,2.9
1470,2013-12-26,BGR,Bangor International Airport,44.80739974975586,-68.8281021118164,1.9
1471,2013-12-27,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,5.1
1472,2013-02-06,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,2.2
1473,2013-02-07,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,4.2
1474,2013-02-08,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,3.7
1475,2013-02-08,EGE,Eagle County Regional Airport,39.64260101,-106.9179993,1.8
1476,2013-02-09,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,6.5
1477,2013-02-11,DEN,Denver International Airport,39.861698150635,-104.672996521,2.5
1478,2013-02-12,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,3.9
1479,2013-02-15,HOU,William P Hobby Airport,29.64539909,-95.27890015,3.7
1480,2013-02-15,PWM,Portland International Jetport,43.646198,-70.309303,2.9
1481,2013-02-16,SAN,San Diego International Airport,32.7336006165,-117.190002441,2.5
1482,2013-02-17,MSN,Dane County Regional Truax Field,43.1399,-89.337502,3.8
1483,2013-02-18,PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,5.4
1484,2013-02-18,OMA,Eppley Airfield,41.3032,-95.894096,7.9
1485,2013-02-19,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,5.9
1486,2013-02-23,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,2.7
1487,2013-02-26,SEA,Seattle Tacoma International Airport,47.449001,-122.308998,3.8
1488,2013-02-27,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,3.1
1489,2013-02-28,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,3.5
1490,2013-03-06,CVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,6.6
1491,2013-03-07,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,3.6
1492,2013-03-08,CHS,Charleston International Airport,32.898602,-80.040497,3.9
1493,2013-03-09,GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,1.5
